Feature,First Browser,Following Browser,Delay (Days)
FileSystem,chrome,samsunginternet_android,921
FileSystem,chrome,opera_android,945
FileSystem,chrome,opera,987
FileSystem,chrome,webview_android,1415
FileSystem,chrome,firefox,2219
FileSystem,chrome,firefox_android,2219
FileSystem,chrome,safari_ios,2718
FileSystem,chrome,webview_ios,2718
FileSystem,chrome,safari,2732
FileSystem,chrome,edge,2905
FileSystemDirectoryEntry,chrome,chrome_android,573
FileSystemDirectoryEntry,chrome,samsunginternet_android,877
FileSystemDirectoryEntry,chrome,opera_android,901
FileSystemDirectoryEntry,chrome,opera,943
FileSystemDirectoryEntry,chrome,webview_android,1371
FileSystemDirectoryEntry,chrome,firefox,2175
FileSystemDirectoryEntry,chrome,firefox_android,2175
FileSystemDirectoryEntry,chrome,safari_ios,2674
FileSystemDirectoryEntry,chrome,webview_ios,2674
FileSystemDirectoryEntry,chrome,safari,2688
FileSystemDirectoryEntry,chrome,edge,3331
FileSystemDirectoryHandle,edge,chrome,11
FileSystemDirectoryHandle,edge,opera,12
FileSystemDirectoryHandle,edge,safari,430
FileSystemDirectoryHandle,edge,safari_ios,430
FileSystemDirectoryHandle,edge,webview_ios,430
FileSystemDirectoryHandle,edge,chrome_android,823
FileSystemDirectoryHandle,edge,webview_android,823
FileSystemDirectoryHandle,edge,opera_android,885
FileSystemDirectoryHandle,edge,firefox,886
FileSystemDirectoryHandle,edge,firefox_android,886
FileSystemDirectoryHandle,edge,samsunginternet_android,952
FileSystemDirectoryReader,chrome,chrome_android,573
FileSystemDirectoryReader,chrome,samsunginternet_android,877
FileSystemDirectoryReader,chrome,opera_android,901
FileSystemDirectoryReader,chrome,opera,943
FileSystemDirectoryReader,chrome,webview_android,1371
FileSystemDirectoryReader,chrome,firefox,2175
FileSystemDirectoryReader,chrome,firefox_android,2175
FileSystemDirectoryReader,chrome,safari_ios,2674
FileSystemDirectoryReader,chrome,webview_ios,2674
FileSystemDirectoryReader,chrome,safari,2688
FileSystemDirectoryReader,chrome,edge,2861
FileSystemEntry,chrome,chrome_android,573
FileSystemEntry,chrome,samsunginternet_android,877
FileSystemEntry,chrome,opera_android,901
FileSystemEntry,chrome,webview_android,1371
FileSystemEntry,chrome,firefox,2175
FileSystemEntry,chrome,firefox_android,2175
FileSystemEntry,chrome,safari_ios,2674
FileSystemEntry,chrome,webview_ios,2674
FileSystemEntry,chrome,safari,2688
FileSystemEntry,chrome,edge,3331
FileSystemFileEntry,chrome,chrome_android,573
FileSystemFileEntry,chrome,samsunginternet_android,877
FileSystemFileEntry,chrome,opera_android,901
FileSystemFileEntry,chrome,opera,943
FileSystemFileEntry,chrome,webview_android,1371
FileSystemFileEntry,chrome,firefox,2175
FileSystemFileEntry,chrome,firefox_android,2175
FileSystemFileEntry,chrome,safari_ios,2674
FileSystemFileEntry,chrome,webview_ios,2674
FileSystemFileEntry,chrome,safari,2688
FileSystemFileEntry,chrome,edge,3331
FileSystemFileHandle,edge,chrome,11
FileSystemFileHandle,edge,opera,12
FileSystemFileHandle,edge,safari,430
FileSystemFileHandle,edge,safari_ios,430
FileSystemFileHandle,edge,webview_ios,430
FileSystemFileHandle,edge,chrome_android,823
FileSystemFileHandle,edge,webview_android,823
FileSystemFileHandle,edge,opera_android,885
FileSystemFileHandle,edge,firefox,886
FileSystemFileHandle,edge,firefox_android,886
FileSystemFileHandle,edge,samsunginternet_android,952
FileSystemHandle,edge,chrome,11
FileSystemHandle,edge,opera,12
FileSystemHandle,edge,safari,430
FileSystemHandle,edge,safari_ios,430
FileSystemHandle,edge,webview_ios,430
FileSystemHandle,edge,chrome_android,823
FileSystemHandle,edge,webview_android,823
FileSystemHandle,edge,opera_android,885
FileSystemHandle,edge,firefox,886
FileSystemHandle,edge,firefox_android,886
FileSystemHandle,edge,samsunginternet_android,952
FileSystemObserver,chrome,edge,2
FileSystemSync,chrome,chrome_android,330
FileSystemSync,chrome,safari,358
FileSystemSync,chrome,safari_ios,405
FileSystemSync,chrome,webview_ios,405
FileSystemSync,chrome,samsunginternet_android,634
FileSystemSync,chrome,opera_android,658
FileSystemSync,chrome,opera,700
FileSystemSync,chrome,webview_android,1128
FileSystemSync,chrome,edge,3088
FileSystemSyncAccessHandle,safari,safari_ios,0
FileSystemSyncAccessHandle,safari,webview_ios,0
FileSystemSyncAccessHandle,safari,chrome,162
FileSystemSyncAccessHandle,safari,edge,169
FileSystemSyncAccessHandle,safari,opera,177
FileSystemSyncAccessHandle,safari,chrome_android,393
FileSystemSyncAccessHandle,safari,webview_android,393
FileSystemSyncAccessHandle,safari,opera_android,455
FileSystemSyncAccessHandle,safari,firefox,456
FileSystemSyncAccessHandle,safari,firefox_android,456
FileSystemSyncAccessHandle,safari,samsunginternet_android,522
FileSystemWritableFileStream,edge,chrome,11
FileSystemWritableFileStream,edge,opera,12
FileSystemWritableFileStream,edge,chrome_android,823
FileSystemWritableFileStream,edge,webview_android,823
FileSystemWritableFileStream,edge,opera_android,885
FileSystemWritableFileStream,edge,firefox,886
FileSystemWritableFileStream,edge,firefox_android,886
FileSystemWritableFileStream,edge,samsunginternet_android,952
FocusEvent,ie,chrome,743
FocusEvent,ie,chrome_android,751
FocusEvent,ie,opera_android,799
FocusEvent,ie,opera,841
FocusEvent,ie,firefox,918
FocusEvent,ie,firefox_android,918
FocusEvent,ie,safari_ios,919
FocusEvent,ie,webview_ios,919
FocusEvent,ie,samsunginternet_android,926
FocusEvent,ie,safari,953
FocusEvent,ie,webview_android,1001
FocusEvent,ie,edge,1598
FontData,chrome,edge,2
FontFace,chrome,chrome_android,0
FontFace,chrome,opera,14
FontFace,chrome,opera_android,28
FontFace,chrome,webview_android,106
FontFace,chrome,firefox,490
FontFace,chrome,firefox_android,490
FontFace,chrome,samsunginternet_android,661
FontFace,chrome,safari_ios,847
FontFace,chrome,webview_ios,847
FontFace,chrome,safari,854
FontFace,chrome,edge,2066
FontFaceSet,chrome,chrome_android,0
FontFaceSet,chrome,opera,14
FontFaceSet,chrome,opera_android,28
FontFaceSet,chrome,webview_android,106
FontFaceSet,chrome,samsunginternet_android,325
FontFaceSet,chrome,firefox,490
FontFaceSet,chrome,firefox_android,490
FontFaceSet,chrome,safari_ios,847
FontFaceSet,chrome,webview_ios,847
FontFaceSet,chrome,safari,854
FontFaceSet,chrome,edge,2066
FontFaceSetLoadEvent,chrome,chrome_android,0
FontFaceSetLoadEvent,chrome,opera,14
FontFaceSetLoadEvent,chrome,opera_android,28
FontFaceSetLoadEvent,chrome,webview_android,106
FontFaceSetLoadEvent,chrome,samsunginternet_android,325
FontFaceSetLoadEvent,chrome,firefox,490
FontFaceSetLoadEvent,chrome,firefox_android,490
FontFaceSetLoadEvent,chrome,edge,2066
FormData,chrome,safari,13
FormData,chrome,webview_android,273
FormData,chrome,firefox,301
FormData,chrome,firefox_android,308
FormData,chrome,safari_ios,505
FormData,chrome,webview_ios,505
FormData,chrome,opera_android,641
FormData,chrome,opera,751
FormData,chrome,chrome_android,764
FormData,chrome,ie,885
FormData,chrome,samsunginternet_android,1068
FormData,chrome,edge,1891
FormData,chrome,deno,3641
FormData,chrome,nodejs,4347
FormDataEvent,chrome,chrome_android,0
FormDataEvent,chrome,webview_android,0
FormDataEvent,chrome,opera,27
FormDataEvent,chrome,opera_android,84
FormDataEvent,chrome,firefox,119
FormDataEvent,chrome,edge,127
FormDataEvent,chrome,samsunginternet_android,283
FormDataEvent,chrome,firefox_android,322
FormDataEvent,chrome,safari,741
FormDataEvent,chrome,safari_ios,741
FormDataEvent,chrome,webview_ios,741
FragmentDirective,chrome,chrome_android,0
FragmentDirective,chrome,webview_android,0
FragmentDirective,chrome,opera,15
FragmentDirective,chrome,opera_android,36
FragmentDirective,chrome,edge,44
FragmentDirective,chrome,samsunginternet_android,239
FragmentDirective,chrome,firefox,1638
FragmentDirective,chrome,firefox_android,1638
GPU,chrome,edge,3
GPU,chrome,opera,14
GPU,chrome,deno,226
GPU,chrome,chrome_android,266
GPU,chrome,webview_android,266
GPU,chrome,opera_android,317
GPU,chrome,samsunginternet_android,358
GPUAdapter,chrome,edge,3
GPUAdapter,chrome,opera,14
GPUAdapter,chrome,deno,226
GPUAdapter,chrome,chrome_android,266
GPUAdapter,chrome,webview_android,266
GPUAdapter,chrome,opera_android,317
GPUAdapter,chrome,samsunginternet_android,358
GPUAdapterInfo,chrome,edge,3
GPUAdapterInfo,chrome,opera,14
GPUAdapterInfo,chrome,deno,226
GPUAdapterInfo,chrome,chrome_android,266
GPUAdapterInfo,chrome,webview_android,266
GPUAdapterInfo,chrome,opera_android,317
GPUAdapterInfo,chrome,samsunginternet_android,358
GPUBindGroup,chrome,edge,3
GPUBindGroup,chrome,opera,14
GPUBindGroup,chrome,deno,226
GPUBindGroup,chrome,chrome_android,266
GPUBindGroup,chrome,webview_android,266
GPUBindGroup,chrome,opera_android,317
GPUBindGroup,chrome,samsunginternet_android,358
GPUBindGroupLayout,chrome,edge,3
GPUBindGroupLayout,chrome,opera,14
GPUBindGroupLayout,chrome,deno,226
GPUBindGroupLayout,chrome,chrome_android,266
GPUBindGroupLayout,chrome,webview_android,266
GPUBindGroupLayout,chrome,opera_android,317
GPUBindGroupLayout,chrome,samsunginternet_android,358
GPUBuffer,chrome,edge,3
GPUBuffer,chrome,opera,14
GPUBuffer,chrome,deno,226
GPUBuffer,chrome,chrome_android,266
GPUBuffer,chrome,webview_android,266
GPUBuffer,chrome,opera_android,317
GPUBuffer,chrome,samsunginternet_android,358
GPUCanvasContext,chrome,edge,3
GPUCanvasContext,chrome,opera,14
GPUCanvasContext,chrome,chrome_android,266
GPUCanvasContext,chrome,webview_android,266
GPUCanvasContext,chrome,opera_android,317
GPUCanvasContext,chrome,samsunginternet_android,358
GPUCommandBuffer,chrome,edge,3
GPUCommandBuffer,chrome,opera,14
GPUCommandBuffer,chrome,deno,226
GPUCommandBuffer,chrome,chrome_android,266
GPUCommandBuffer,chrome,webview_android,266
GPUCommandBuffer,chrome,opera_android,317
GPUCommandBuffer,chrome,samsunginternet_android,358
GPUCommandEncoder,chrome,edge,3
GPUCommandEncoder,chrome,opera,14
GPUCommandEncoder,chrome,deno,226
GPUCommandEncoder,chrome,chrome_android,266
GPUCommandEncoder,chrome,webview_android,266
GPUCommandEncoder,chrome,opera_android,317
GPUCommandEncoder,chrome,samsunginternet_android,358
GPUCompilationInfo,chrome,edge,3
GPUCompilationInfo,chrome,opera,14
GPUCompilationInfo,chrome,chrome_android,266
GPUCompilationInfo,chrome,webview_android,266
GPUCompilationInfo,chrome,opera_android,317
GPUCompilationInfo,chrome,samsunginternet_android,358
GPUCompilationMessage,chrome,edge,3
GPUCompilationMessage,chrome,opera,14
GPUCompilationMessage,chrome,chrome_android,266
GPUCompilationMessage,chrome,webview_android,266
GPUCompilationMessage,chrome,opera_android,317
GPUCompilationMessage,chrome,samsunginternet_android,358
GPUComputePassEncoder,chrome,edge,3
GPUComputePassEncoder,chrome,opera,14
GPUComputePassEncoder,chrome,deno,226
GPUComputePassEncoder,chrome,chrome_android,266
GPUComputePassEncoder,chrome,webview_android,266
GPUComputePassEncoder,chrome,opera_android,317
GPUComputePassEncoder,chrome,samsunginternet_android,358
GPUComputePipeline,chrome,edge,3
GPUComputePipeline,chrome,opera,14
GPUComputePipeline,chrome,deno,226
GPUComputePipeline,chrome,chrome_android,266
GPUComputePipeline,chrome,webview_android,266
GPUComputePipeline,chrome,opera_android,317
GPUComputePipeline,chrome,samsunginternet_android,358
GPUDevice,chrome,edge,3
GPUDevice,chrome,opera,14
GPUDevice,chrome,deno,226
GPUDevice,chrome,chrome_android,266
GPUDevice,chrome,webview_android,266
GPUDevice,chrome,opera_android,317
GPUDevice,chrome,samsunginternet_android,358
GPUDeviceLostInfo,chrome,edge,3
GPUDeviceLostInfo,chrome,opera,14
GPUDeviceLostInfo,chrome,deno,226
GPUDeviceLostInfo,chrome,chrome_android,266
GPUDeviceLostInfo,chrome,webview_android,266
GPUDeviceLostInfo,chrome,opera_android,317
GPUDeviceLostInfo,chrome,samsunginternet_android,358
GPUError,chrome,edge,3
GPUError,chrome,opera,14
GPUError,chrome,deno,226
GPUError,chrome,chrome_android,266
GPUError,chrome,webview_android,266
GPUError,chrome,opera_android,317
GPUError,chrome,samsunginternet_android,358
GPUExternalTexture,chrome,edge,3
GPUExternalTexture,chrome,opera,14
GPUExternalTexture,chrome,chrome_android,266
GPUExternalTexture,chrome,webview_android,266
GPUExternalTexture,chrome,opera_android,317
GPUExternalTexture,chrome,samsunginternet_android,358
GPUInternalError,chrome,edge,3
GPUInternalError,chrome,opera,14
GPUInternalError,chrome,chrome_android,266
GPUInternalError,chrome,webview_android,266
GPUInternalError,chrome,opera_android,317
GPUInternalError,chrome,samsunginternet_android,358
GPUOutOfMemoryError,chrome,edge,3
GPUOutOfMemoryError,chrome,opera,14
GPUOutOfMemoryError,chrome,deno,226
GPUOutOfMemoryError,chrome,chrome_android,266
GPUOutOfMemoryError,chrome,webview_android,266
GPUOutOfMemoryError,chrome,opera_android,317
GPUOutOfMemoryError,chrome,samsunginternet_android,358
GPUPipelineError,chrome,edge,3
GPUPipelineError,chrome,opera,14
GPUPipelineError,chrome,chrome_android,266
GPUPipelineError,chrome,webview_android,266
GPUPipelineError,chrome,opera_android,317
GPUPipelineError,chrome,samsunginternet_android,358
GPUPipelineLayout,chrome,edge,3
GPUPipelineLayout,chrome,opera,14
GPUPipelineLayout,chrome,deno,226
GPUPipelineLayout,chrome,chrome_android,266
GPUPipelineLayout,chrome,webview_android,266
GPUPipelineLayout,chrome,opera_android,317
GPUPipelineLayout,chrome,samsunginternet_android,358
GPUQuerySet,chrome,edge,3
GPUQuerySet,chrome,opera,14
GPUQuerySet,chrome,deno,226
GPUQuerySet,chrome,chrome_android,266
GPUQuerySet,chrome,webview_android,266
GPUQuerySet,chrome,opera_android,317
GPUQuerySet,chrome,samsunginternet_android,358
GPUQueue,chrome,edge,3
GPUQueue,chrome,opera,14
GPUQueue,chrome,deno,226
GPUQueue,chrome,chrome_android,266
GPUQueue,chrome,webview_android,266
GPUQueue,chrome,opera_android,317
GPUQueue,chrome,samsunginternet_android,358
GPURenderBundle,chrome,edge,3
GPURenderBundle,chrome,opera,14
GPURenderBundle,chrome,deno,226
GPURenderBundle,chrome,chrome_android,266
GPURenderBundle,chrome,webview_android,266
GPURenderBundle,chrome,opera_android,317
GPURenderBundle,chrome,samsunginternet_android,358
GPURenderBundleEncoder,chrome,edge,3
GPURenderBundleEncoder,chrome,opera,14
GPURenderBundleEncoder,chrome,deno,226
GPURenderBundleEncoder,chrome,chrome_android,266
GPURenderBundleEncoder,chrome,webview_android,266
GPURenderBundleEncoder,chrome,opera_android,317
GPURenderBundleEncoder,chrome,samsunginternet_android,358
GPURenderPassEncoder,chrome,edge,3
GPURenderPassEncoder,chrome,opera,14
GPURenderPassEncoder,chrome,deno,226
GPURenderPassEncoder,chrome,chrome_android,266
GPURenderPassEncoder,chrome,webview_android,266
GPURenderPassEncoder,chrome,opera_android,317
GPURenderPassEncoder,chrome,samsunginternet_android,358
GPURenderPipeline,chrome,edge,3
GPURenderPipeline,chrome,opera,14
GPURenderPipeline,chrome,deno,226
GPURenderPipeline,chrome,chrome_android,266
GPURenderPipeline,chrome,webview_android,266
GPURenderPipeline,chrome,opera_android,317
GPURenderPipeline,chrome,samsunginternet_android,358
GPUSampler,chrome,edge,3
GPUSampler,chrome,opera,14
GPUSampler,chrome,deno,226
GPUSampler,chrome,chrome_android,266
GPUSampler,chrome,webview_android,266
GPUSampler,chrome,opera_android,317
GPUSampler,chrome,samsunginternet_android,358
GPUShaderModule,chrome,edge,3
GPUShaderModule,chrome,opera,14
GPUShaderModule,chrome,deno,226
GPUShaderModule,chrome,chrome_android,266
GPUShaderModule,chrome,webview_android,266
GPUShaderModule,chrome,opera_android,317
GPUShaderModule,chrome,samsunginternet_android,358
GPUSupportedFeatures,chrome,edge,3
GPUSupportedFeatures,chrome,opera,14
GPUSupportedFeatures,chrome,deno,226
GPUSupportedFeatures,chrome,chrome_android,266
GPUSupportedFeatures,chrome,webview_android,266
GPUSupportedFeatures,chrome,opera_android,317
GPUSupportedFeatures,chrome,samsunginternet_android,358
GPUSupportedLimits,chrome,edge,3
GPUSupportedLimits,chrome,opera,14
GPUSupportedLimits,chrome,deno,226
GPUSupportedLimits,chrome,chrome_android,266
GPUSupportedLimits,chrome,webview_android,266
GPUSupportedLimits,chrome,opera_android,317
GPUSupportedLimits,chrome,samsunginternet_android,358
GPUTexture,chrome,edge,3
GPUTexture,chrome,opera,14
GPUTexture,chrome,deno,226
GPUTexture,chrome,chrome_android,266
GPUTexture,chrome,webview_android,266
GPUTexture,chrome,opera_android,317
GPUTexture,chrome,samsunginternet_android,358
GPUTextureView,chrome,edge,3
GPUTextureView,chrome,opera,14
GPUTextureView,chrome,deno,226
GPUTextureView,chrome,chrome_android,266
GPUTextureView,chrome,webview_android,266
GPUTextureView,chrome,opera_android,317
GPUTextureView,chrome,samsunginternet_android,358
GPUUncapturedErrorEvent,chrome,edge,3
GPUUncapturedErrorEvent,chrome,opera,14
GPUUncapturedErrorEvent,chrome,chrome_android,266
GPUUncapturedErrorEvent,chrome,webview_android,266
GPUUncapturedErrorEvent,chrome,opera_android,317
GPUUncapturedErrorEvent,chrome,samsunginternet_android,358
GPUValidationError,chrome,edge,3
GPUValidationError,chrome,opera,14
GPUValidationError,chrome,deno,226
GPUValidationError,chrome,chrome_android,266
GPUValidationError,chrome,webview_android,266
GPUValidationError,chrome,opera_android,317
GPUValidationError,chrome,samsunginternet_android,358
GainNode,chrome,chrome_android,48
GainNode,chrome,opera_android,131
GainNode,chrome,opera,173
GainNode,chrome,safari_ios,251
GainNode,chrome,webview_ios,251
GainNode,chrome,samsunginternet_android,258
GainNode,chrome,safari,285
GainNode,chrome,firefox,292
GainNode,chrome,firefox_android,292
GainNode,chrome,webview_android,601
GainNode,chrome,edge,930
Gamepad,chrome,chrome_android,211
Gamepad,chrome,opera_android,294
Gamepad,chrome,opera,336
Gamepad,chrome,samsunginternet_android,421
Gamepad,chrome,webview_android,496
Gamepad,chrome,firefox,637
Gamepad,chrome,firefox_android,763
Gamepad,chrome,edge,1093
Gamepad,chrome,safari,1700
Gamepad,chrome,safari_ios,1700
Gamepad,chrome,webview_ios,1700
GamepadButton,chrome,chrome_android,211
GamepadButton,chrome,opera_android,294
GamepadButton,chrome,opera,336
GamepadButton,chrome,samsunginternet_android,421
GamepadButton,chrome,webview_android,496
GamepadButton,chrome,firefox,637
GamepadButton,chrome,firefox_android,763
GamepadButton,chrome,edge,1093
GamepadButton,chrome,safari,1700
GamepadButton,chrome,safari_ios,1700
GamepadButton,chrome,webview_ios,1700
GamepadEvent,chrome,chrome_android,211
GamepadEvent,chrome,opera_android,294
GamepadEvent,chrome,opera,336
GamepadEvent,chrome,samsunginternet_android,421
GamepadEvent,chrome,webview_android,496
GamepadEvent,chrome,firefox,637
GamepadEvent,chrome,firefox_android,763
GamepadEvent,chrome,edge,1093
GamepadEvent,chrome,safari,1700
GamepadEvent,chrome,safari_ios,1700
GamepadEvent,chrome,webview_ios,1700
GamepadHapticActuator,edge,firefox,125
GamepadHapticActuator,edge,firefox_android,125
GamepadHapticActuator,edge,chrome,475
GamepadHapticActuator,edge,chrome_android,475
GamepadHapticActuator,edge,webview_android,475
GamepadHapticActuator,edge,opera,498
GamepadHapticActuator,edge,opera_android,582
GamepadHapticActuator,edge,samsunginternet_android,869
GamepadHapticActuator,edge,safari,2182
GamepadPose,edge,firefox,125
GamepadPose,edge,firefox_android,125
Geolocation,safari_ios,webview_ios,0
Geolocation,safari_ios,firefox,13
Geolocation,safari_ios,chrome,342
Geolocation,safari_ios,safari,355
Geolocation,safari_ios,opera,379
Geolocation,safari_ios,ie,635
Geolocation,safari_ios,opera_android,643
Geolocation,safari_ios,firefox_android,650
Geolocation,safari_ios,chrome_android,1106
Geolocation,safari_ios,samsunginternet_android,1410
Geolocation,safari_ios,webview_android,1904
Geolocation,safari_ios,edge,2233
GeolocationCoordinates,ie,opera,897
GeolocationCoordinates,ie,opera_android,919
GeolocationCoordinates,ie,chrome,3193
GeolocationCoordinates,ie,chrome_android,3200
GeolocationCoordinates,ie,webview_android,3200
GeolocationCoordinates,ie,firefox,3221
GeolocationCoordinates,ie,edge,3229
GeolocationCoordinates,ie,safari,3298
GeolocationCoordinates,ie,safari_ios,3298
GeolocationCoordinates,ie,webview_ios,3298
GeolocationCoordinates,ie,samsunginternet_android,3385
GeolocationCoordinates,ie,firefox_android,3424
GeolocationPosition,ie,opera,897
GeolocationPosition,ie,opera_android,919
GeolocationPosition,ie,chrome,3193
GeolocationPosition,ie,chrome_android,3200
GeolocationPosition,ie,webview_android,3200
GeolocationPosition,ie,firefox,3221
GeolocationPosition,ie,edge,3229
GeolocationPosition,ie,safari,3298
GeolocationPosition,ie,safari_ios,3298
GeolocationPosition,ie,webview_ios,3298
GeolocationPosition,ie,samsunginternet_android,3385
GeolocationPosition,ie,firefox_android,3424
GeolocationPositionError,ie,chrome,3193
GeolocationPositionError,ie,chrome_android,3200
GeolocationPositionError,ie,webview_android,3200
GeolocationPositionError,ie,firefox,3221
GeolocationPositionError,ie,opera,3221
GeolocationPositionError,ie,edge,3229
GeolocationPositionError,ie,safari,3298
GeolocationPositionError,ie,safari_ios,3298
GeolocationPositionError,ie,webview_ios,3298
GeolocationPositionError,ie,opera_android,3304
GeolocationPositionError,ie,samsunginternet_android,3385
GeolocationPositionError,ie,firefox_android,3424
GestureEvent,safari_ios,webview_ios,0
GestureEvent,safari_ios,safari,2637
GravitySensor,chrome,chrome_android,0
GravitySensor,chrome,opera_android,0
GravitySensor,chrome,webview_android,0
GravitySensor,chrome,edge,2
GravitySensor,chrome,opera,15
GravitySensor,chrome,oculus,20
GravitySensor,chrome,samsunginternet_android,184
Gyroscope,chrome,chrome_android,2
Gyroscope,chrome,webview_android,2
Gyroscope,chrome,opera,30
Gyroscope,chrome,samsunginternet_android,109
Gyroscope,chrome,opera_android,163
Gyroscope,chrome,edge,596
HID,chrome,edge,2
HID,chrome,opera,22
HIDConnectionEvent,chrome,edge,2
HIDConnectionEvent,chrome,opera,22
HIDDevice,chrome,edge,2
HIDDevice,chrome,opera,22
HIDInputReportEvent,chrome,edge,2
HIDInputReportEvent,chrome,opera,22
HTMLAllCollection,chrome,safari,13
HTMLAllCollection,chrome,safari_ios,27
HTMLAllCollection,chrome,webview_ios,27
HTMLAllCollection,chrome,chrome_android,764
HTMLAllCollection,chrome,samsunginternet_android,1068
HTMLAllCollection,chrome,opera_android,1092
HTMLAllCollection,chrome,opera,1134
HTMLAllCollection,chrome,ie,1241
HTMLAllCollection,chrome,firefox,1561
HTMLAllCollection,chrome,firefox_android,1561
HTMLAllCollection,chrome,webview_android,1562
HTMLAllCollection,chrome,edge,1891
HTMLAnchorElement,ie,safari,1082
HTMLAnchorElement,ie,firefox,1587
HTMLAnchorElement,ie,safari_ios,2549
HTMLAnchorElement,ie,webview_ios,2549
HTMLAnchorElement,ie,chrome,3080
HTMLAnchorElement,ie,firefox_android,3918
HTMLAnchorElement,ie,chrome_android,4374
HTMLAnchorElement,ie,opera_android,4478
HTMLAnchorElement,ie,opera,4520
HTMLAnchorElement,ie,samsunginternet_android,4678
HTMLAnchorElement,ie,webview_android,5172
HTMLAnchorElement,ie,edge,5501
HTMLAreaElement,ie,safari,1082
HTMLAreaElement,ie,firefox,1587
HTMLAreaElement,ie,safari_ios,2549
HTMLAreaElement,ie,webview_ios,2549
HTMLAreaElement,ie,chrome,3080
HTMLAreaElement,ie,firefox_android,3918
HTMLAreaElement,ie,chrome_android,4374
HTMLAreaElement,ie,opera_android,4478
HTMLAreaElement,ie,opera,4520
HTMLAreaElement,ie,samsunginternet_android,4678
HTMLAreaElement,ie,webview_android,4904
HTMLAreaElement,ie,edge,5501
HTMLAudioElement,safari,safari_ios,456
HTMLAudioElement,safari,webview_ios,456
HTMLAudioElement,safari,firefox,469
HTMLAudioElement,safari,chrome,546
HTMLAudioElement,safari,opera,714
HTMLAudioElement,safari,ie,1091
HTMLAudioElement,safari,opera_android,1099
HTMLAudioElement,safari,firefox_android,1106
HTMLAudioElement,safari,chrome_android,1562
HTMLAudioElement,safari,samsunginternet_android,1866
HTMLAudioElement,safari,webview_android,2360
HTMLAudioElement,safari,edge,2689
HTMLBRElement,ie,firefox,1587
HTMLBRElement,ie,safari_ios,2549
HTMLBRElement,ie,webview_ios,2549
HTMLBRElement,ie,safari,2668
HTMLBRElement,ie,chrome,3080
HTMLBRElement,ie,firefox_android,3918
HTMLBRElement,ie,chrome_android,4374
HTMLBRElement,ie,opera_android,4478
HTMLBRElement,ie,opera,4520
HTMLBRElement,ie,samsunginternet_android,4678
HTMLBRElement,ie,webview_android,4904
HTMLBRElement,ie,edge,5501
HTMLBaseElement,ie,firefox,1587
HTMLBaseElement,ie,safari_ios,2549
HTMLBaseElement,ie,webview_ios,2549
HTMLBaseElement,ie,safari,2668
HTMLBaseElement,ie,chrome,3080
HTMLBaseElement,ie,firefox_android,3918
HTMLBaseElement,ie,chrome_android,4374
HTMLBaseElement,ie,opera_android,4478
HTMLBaseElement,ie,opera,4520
HTMLBaseElement,ie,samsunginternet_android,4678
HTMLBaseElement,ie,webview_android,4904
HTMLBaseElement,ie,edge,5501
HTMLBodyElement,ie,firefox,2597
HTMLBodyElement,ie,safari_ios,3559
HTMLBodyElement,ie,webview_ios,3559
HTMLBodyElement,ie,safari,3678
HTMLBodyElement,ie,chrome,4090
HTMLBodyElement,ie,firefox_android,4928
HTMLBodyElement,ie,chrome_android,5384
HTMLBodyElement,ie,opera_android,5488
HTMLBodyElement,ie,opera,5530
HTMLBodyElement,ie,samsunginternet_android,5688
HTMLBodyElement,ie,webview_android,5914
HTMLBodyElement,ie,edge,6511
HTMLButtonElement,ie,firefox,1587
HTMLButtonElement,ie,safari_ios,2549
HTMLButtonElement,ie,webview_ios,2549
HTMLButtonElement,ie,safari,2668
HTMLButtonElement,ie,chrome,3080
HTMLButtonElement,ie,firefox_android,3918
HTMLButtonElement,ie,chrome_android,4374
HTMLButtonElement,ie,opera_android,4478
HTMLButtonElement,ie,opera,4520
HTMLButtonElement,ie,samsunginternet_android,4678
HTMLButtonElement,ie,webview_android,5172
HTMLButtonElement,ie,edge,5501
HTMLCanvasElement,safari,firefox,214
HTMLCanvasElement,safari,opera,417
HTMLCanvasElement,safari,safari_ios,791
HTMLCanvasElement,safari,webview_ios,791
HTMLCanvasElement,safari,chrome,1322
HTMLCanvasElement,safari,opera_android,2020
HTMLCanvasElement,safari,ie,2145
HTMLCanvasElement,safari,firefox_android,2160
HTMLCanvasElement,safari,chrome_android,2616
HTMLCanvasElement,safari,samsunginternet_android,2920
HTMLCanvasElement,safari,webview_android,3146
HTMLCanvasElement,safari,edge,3743
HTMLCollection,safari,firefox,505
HTMLCollection,safari,opera,666
HTMLCollection,safari,safari_ios,1467
HTMLCollection,safari,webview_ios,1467
HTMLCollection,safari,chrome,1998
HTMLCollection,safari,ie,2096
HTMLCollection,safari,opera_android,2696
HTMLCollection,safari,firefox_android,2836
HTMLCollection,safari,chrome_android,3292
HTMLCollection,safari,samsunginternet_android,3596
HTMLCollection,safari,webview_android,3822
HTMLCollection,safari,edge,4419
HTMLDListElement,ie,firefox,1587
HTMLDListElement,ie,safari_ios,2549
HTMLDListElement,ie,webview_ios,2549
HTMLDListElement,ie,safari,2668
HTMLDListElement,ie,chrome,3080
HTMLDListElement,ie,firefox_android,3918
HTMLDListElement,ie,chrome_android,4374
HTMLDListElement,ie,opera_android,4478
HTMLDListElement,ie,opera,4520
HTMLDListElement,ie,samsunginternet_android,4678
